Initial Temperature (K)	0.0249921
Excitation Current (A)	1.299e-06
Axis 1,2	x,z
Angle	0
Field (T)	Current (A)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.0281	0.00048	0.32026148	-0.0281	-0.0	-0.0
-0.0281	0.000485	0.32026148	-0.0281	0.0	0.0
-0.0281	0.00049	0.32026148	-0.0281	0.0	-0.0
-0.0281	0.000495	0.32026148	-0.0281	0.0	0.0001
-0.0281	0.0005	0.32026148	-0.0281	0.0	0.0
-0.028	-0.0005	0.32026148	-0.028	-0.0	0.0
-0.028	-0.000495	0.32026148	-0.028	-0.0	0.0
-0.028	-0.00049	0.32026148	-0.028	-0.0	-0.0
-0.028	-0.000485	0.320243	-0.028	-0.0	0.0
-0.028	-0.00048	0.320243	-0.028	-0.0	-0.0001
-0.028	-0.000475	0.32022452	-0.028	0.0	-0.0
-0.028	-0.00047	0.32022452	-0.028	0.0	0.0
-0.028	-0.000465	0.32020604	-0.028	-0.0	-0.0
-0.028	-0.00046	0.32026148	-0.028	0.0	0.0
-0.028	-0.000455	0.32022452	-0.028	0.0	-0.0
-0.028	-0.00045	0.32022452	-0.028	0.0	-0.0
-0.028	-0.000445	0.32022452	-0.028	-0.0	0.0
-0.028	-0.00044	0.32026148	-0.028	0.0	0.0
-0.028	-0.000435	0.320243	-0.028	-0.0	-0.0
-0.028	-0.00043	0.320243	-0.028	0.0	0.0
-0.028	-0.000425	0.32026148	-0.028	0.0	0.0
-0.028	-0.00042	0.320243	-0.028	0.0	0.0
-0.028	-0.000415	0.32026148	-0.028	0.0	-0.0
-0.028	-0.00041	0.32018756	-0.028	0.0	-0.0
-0.028	-0.000405	0.32022452	-0.028	-0.0	0.0001
-0.028	-0.0004	0.320243	-0.028	0.0	-0.0
-0.028	-0.000395	0.32022452	-0.028	0.0	0.0
-0.028	-0.00039	0.32026148	-0.028	0.0	-0.0
-0.028	-0.000385	0.320243	-0.028	0.0	-0.0
-0.028	-0.00038	0.32026148	-0.028	-0.0	-0.0
-0.028	-0.000375	0.32020604	-0.028	-0.0	0.0001
-0.028	-0.00037	0.32026148	-0.028	0.0	0.0
-0.028	-0.000365	0.32022452	-0.028	0.0	-0.0
-0.028	-0.00036	0.32018756	-0.028	0.0	0.0
-0.028	-0.000355	0.320243	-0.028	0.0	0.0
-0.028	-0.00035	0.320243	-0.028	0.0	0.0001
-0.028	-0.000345	0.32022452	-0.028	0.0	-0.0
-0.028	-0.00034	0.32018756	-0.028	0.0	-0.0001
-0.028	-0.000335	0.32026148	-0.028	0.0	0.0
-0.028	-0.00033	0.320243	-0.028	0.0	0.0001
-0.028	-0.000325	0.32026148	-0.028	-0.0	0.0
-0.028	-0.00032	0.32022452	-0.028	0.0	0.0
-0.028	-0.000315	0.32022452	-0.028	0.0	-0.0
-0.028	-0.00031	0.320243	-0.028	-0.0	0.0
-0.028	-0.000305	0.32022452	-0.028	0.0	0.0
-0.028	-0.0003	0.32026148	-0.028	-0.0	-0.0
-0.028	-0.000295	0.32026148	-0.028	0.0	-0.0
-0.028	-0.00029	0.32026148	-0.028	0.0	-0.0
-0.028	-0.000285	0.320243	-0.028	-0.0	0.0
-0.028	-0.00028	0.320243	-0.028	0.0	-0.0
-0.028	-0.000275	0.32022452	-0.028	0.0	-0.0
-0.028	-0.00027	0.32026148	-0.028	0.0	0.0
-0.028	-0.000265	0.32026148	-0.028	0.0	0.0001
-0.028	-0.00026	0.320243	-0.028	0.0	-0.0
-0.028	-0.000255	0.320243	-0.028	-0.0	-0.0
-0.028	-0.00025	0.32022452	-0.028	-0.0	0.0
-0.028	-0.000245	0.32026148	-0.028	0.0	-0.0
-0.028	-0.00024	0.32026148	-0.028	0.0	0.0001
-0.028	-0.000235	0.32022452	-0.028	0.0	0.0
-0.028	-0.00023	0.32022452	-0.028	0.0	-0.0
-0.028	-0.000225	0.32022452	-0.028	0.0	0.0
-0.028	-0.00022	0.32026148	-0.028	0.0	-0.0
-0.028	-0.000215	0.320243	-0.028	0.0	-0.0
-0.028	-0.00021	0.320243	-0.028	0.0	-0.0
-0.028	-0.000205	0.320243	-0.028	-0.0	-0.0
-0.028	-0.0002	0.32022452	-0.028	0.0	-0.0
-0.028	-0.000195	0.32026148	-0.028	0.0	-0.0
-0.028	-0.00019	0.320243	-0.028	-0.0	-0.0
-0.028	-0.000185	0.32026148	-0.028	-0.0	0.0
-0.028	-0.00018	0.320243	-0.028	0.0	0.0
-0.028	-0.000175	0.32026148	-0.028	0.0	-0.0
-0.028	-0.00017	0.32022452	-0.028	0.0	-0.0
-0.028	-0.000165	0.32022452	-0.028	0.0	-0.0001
-0.028	-0.00016	0.320243	-0.028	-0.0	0.0
-0.028	-0.000155	0.32020604	-0.028	0.0	0.0001
-0.028	-0.00015	0.32022452	-0.028	0.0	0.0
-0.028	-0.000145	0.320243	-0.028	-0.0	-0.0
-0.028	-0.00014	0.32022452	-0.028	0.0	-0.0001
-0.028	-0.000135	0.32020604	-0.028	-0.0	-0.0
-0.028	-0.00013	0.32026148	-0.028	0.0	-0.0
-0.028	-0.000125	0.32026148	-0.028	0.0	0.0001
-0.028	-0.00012	0.320243	-0.028	-0.0	0.0
-0.028	-0.000115	0.320243	-0.028	-0.0	-0.0
-0.028	-0.00011	0.32026148	-0.028	0.0	-0.0
-0.028	-0.000105	0.32018756	-0.028	-0.0	0.0
-0.028	-0.0001	0.32020604	-0.028	-0.0	0.0001
-0.028	-9.5e-05	0.32026148	-0.028	-0.0	0.0001
-0.028	-9e-05	0.32022452	-0.028	-0.0	0.0
-0.028	-8.5e-05	0.32018756	-0.028	0.0	0.0
-0.028	-8e-05	0.32026148	-0.028	0.0	-0.0
-0.028	-7.5e-05	0.32022452	-0.028	0.0	-0.0001
-0.028	-7e-05	0.32022452	-0.028	0.0	0.0
-0.028	-6.5e-05	0.32018756	-0.028	-0.0	0.0001
-0.028	-6e-05	0.320243	-0.028	0.0	-0.0
-0.028	-5.5e-05	0.32022452	-0.028	0.0	-0.0001
-0.028	-5e-05	0.320243	-0.028	-0.0	0.0
-0.028	-4.5e-05	0.32026148	-0.028	-0.0	0.0
-0.028	-4e-05	0.32022452	-0.028	0.0	-0.0
-0.028	-3.5e-05	0.32026148	-0.028	0.0	-0.0
-0.028	-3e-05	0.320243	-0.028	-0.0	-0.0
-0.028	-2.5e-05	0.32022452	-0.028	0.0	0.0
-0.028	-2e-05	0.32026148	-0.028	0.0	-0.0
-0.028	-1.5e-05	0.32022452	-0.028	-0.0	-0.0
-0.028	-1e-05	0.32026148	-0.028	0.0	0.0001
-0.028	-5e-06	0.32020604	-0.028	0.0	0.0001
-0.028	-0.0	0.32020604	-0.028	-0.0	-0.0
-0.028	5e-06	0.32022452	-0.028	0.0	-0.0001
-0.028	1e-05	0.320243	-0.028	-0.0	0.0
-0.028	1.5e-05	0.32020604	-0.028	-0.0	-0.0
-0.028	2e-05	0.320243	-0.028	0.0	0.0
-0.028	2.5e-05	0.32022452	-0.028	0.0	-0.0
-0.028	3e-05	0.320243	-0.028	0.0	-0.0001
-0.028	3.5e-05	0.320243	-0.028	-0.0	0.0
-0.028	4e-05	0.32026148	-0.028	-0.0	0.0
-0.028	4.5e-05	0.320243	-0.028	0.0	-0.0
-0.028	5e-05	0.32026148	-0.028	-0.0	0.0
-0.028	5.5e-05	0.320243	-0.028	-0.0	0.0001
-0.028	6e-05	0.32026148	-0.028	0.0	0.0
-0.028	6.5e-05	0.320243	-0.028	0.0	0.0
-0.028	7e-05	0.32022452	-0.028	-0.0	0.0
-0.028	7.5e-05	0.32022452	-0.028	-0.0	0.0
-0.028	8e-05	0.32022452	-0.028	0.0	0.0001
-0.028	8.5e-05	0.32020604	-0.028	0.0	0.0
-0.028	9e-05	0.32026148	-0.028	-0.0	-0.0
-0.028	9.5e-05	0.32026148	-0.028	0.0	-0.0
-0.028	0.0001	0.32022452	-0.028	-0.0	0.0
-0.028	0.000105	0.320243	-0.028	-0.0	0.0
-0.028	0.00011	0.32022452	-0.028	0.0	-0.0
-0.028	0.000115	0.32018756	-0.028	-0.0	-0.0
-0.028	0.00012	0.320243	-0.028	0.0	-0.0
-0.028	0.000125	0.32026148	-0.028	-0.0	0.0001
-0.028	0.00013	0.320243	-0.028	0.0	-0.0
-0.028	0.000135	0.32022452	-0.028	0.0	-0.0001
-0.028	0.00014	0.32026148	-0.028	0.0	0.0
-0.028	0.000145	0.32026148	-0.028	-0.0	0.0
-0.028	0.00015	0.320243	-0.028	0.0	-0.0
-0.028	0.000155	0.32022452	-0.028	-0.0	-0.0
-0.028	0.00016	0.320243	-0.028	0.0	-0.0
-0.028	0.000165	0.320243	-0.028	-0.0	-0.0
-0.028	0.00017	0.320243	-0.028	0.0	0.0
-0.028	0.000175	0.320243	-0.028	-0.0	0.0
-0.028	0.00018	0.32022452	-0.028	0.0	-0.0
-0.028	0.000185	0.32026148	-0.028	-0.0	-0.0
-0.028	0.00019	0.32026148	-0.028	-0.0	0.0
-0.028	0.000195	0.32026148	-0.028	0.0	0.0
-0.028	0.0002	0.32026148	-0.028	-0.0	-0.0
-0.028	0.000205	0.320243	-0.028	0.0	0.0
-0.028	0.00021	0.320243	-0.028	0.0	0.0001
-0.028	0.000215	0.320243	-0.028	0.0	0.0
-0.028	0.00022	0.320243	-0.028	0.0	0.0
-0.028	0.000225	0.320243	-0.028	0.0	-0.0
-0.028	0.00023	0.320243	-0.028	-0.0	0.0
-0.028	0.000235	0.32022452	-0.028	0.0	0.0
-0.028	0.00024	0.32018756	-0.028	0.0	0.0
-0.028	0.000245	0.32020604	-0.028	-0.0	0.0
-0.028	0.00025	0.32022452	-0.028	-0.0	-0.0
-0.028	0.000255	0.32020604	-0.028	-0.0	-0.0
-0.028	0.00026	0.32026148	-0.028	0.0	0.0001
-0.028	0.000265	0.32020604	-0.028	-0.0	0.0001
-0.028	0.00027	0.320243	-0.028	0.0	0.0
-0.028	0.000275	0.32026148	-0.028	-0.0	0.0
-0.028	0.00028	0.32018756	-0.028	-0.0	0.0001
-0.028	0.000285	0.32026148	-0.028	0.0	-0.0
-0.028	0.00029	0.32018756	-0.028	0.0	0.0
-0.028	0.000295	0.320243	-0.028	-0.0	-0.0
-0.028	0.0003	0.32026148	-0.028	0.0	0.0001
-0.028	0.000305	0.32018756	-0.028	0.0	-0.0
-0.028	0.00031	0.32026148	-0.028	-0.0	0.0
-0.028	0.000315	0.32026148	-0.028	0.0	-0.0
-0.028	0.00032	0.320243	-0.028	0.0	-0.0
-0.028	0.000325	0.32020604	-0.028	0.0	-0.0
-0.028	0.00033	0.320243	-0.028	-0.0	0.0
-0.028	0.000335	0.32022452	-0.028	0.0	0.0
-0.028	0.00034	0.32026148	-0.028	-0.0	-0.0
-0.028	0.000345	0.32022452	-0.028	-0.0	0.0
-0.028	0.00035	0.32022452	-0.028	0.0	0.0
-0.028	0.000355	0.32026148	-0.028	-0.0	-0.0001
-0.028	0.00036	0.32020604	-0.028	-0.0	0.0
-0.028	0.000365	0.320243	-0.028	0.0	0.0
-0.028	0.00037	0.320243	-0.028	-0.0	-0.0
-0.028	0.000375	0.32026148	-0.028	0.0	0.0
-0.028	0.00038	0.32022452	-0.028	-0.0	-0.0
-0.028	0.000385	0.32026148	-0.028	0.0	0.0001
-0.028	0.00039	0.32020604	-0.028	0.0	-0.0
-0.028	0.000395	0.32018756	-0.028	-0.0	-0.0
-0.028	0.0004	0.32026148	-0.028	0.0	0.0001
-0.028	0.000405	0.32022452	-0.028	0.0	0.0
-0.028	0.00041	0.320243	-0.028	0.0	-0.0
-0.028	0.000415	0.32022452	-0.028	0.0	-0.0001
-0.028	0.00042	0.32026148	-0.028	-0.0	-0.0
-0.028	0.000425	0.32020604	-0.028	0.0	0.0001
-0.028	0.00043	0.320243	-0.028	-0.0	-0.0
-0.028	0.000435	0.320243	-0.028	-0.0	-0.0
-0.028	0.00044	0.32026148	-0.028	-0.0	-0.0
-0.028	0.000445	0.32026148	-0.028	0.0	0.0001
-0.028	0.00045	0.32026148	-0.028	0.0	0.0
-0.028	0.000455	0.320243	-0.028	-0.0	-0.0
-0.028	0.00046	0.320243	-0.028	0.0	-0.0
-0.028	0.000465	0.320243	-0.028	-0.0	0.0001
-0.028	0.00047	0.320243	-0.028	0.0	-0.0
-0.028	0.000475	0.32026148	-0.028	-0.0	-0.0
-0.028	0.00048	0.32020604	-0.028	0.0	-0.0001
-0.028	0.000485	0.32022452	-0.028	0.0	-0.0
-0.028	0.00049	0.320243	-0.028	-0.0	0.0
-0.028	0.000495	0.320243	-0.028	-0.0	-0.0
-0.028	0.0005	0.32026148	-0.028	0.0	-0.0001
-0.0279	-0.0005	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.000495	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.00049	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.000485	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.00048	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	-0.000475	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.00047	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	-0.000465	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.00046	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.000455	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.00045	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.000445	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	-0.00044	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.000435	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.00043	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000425	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.00042	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.000415	0.32016908	-0.0279	0.0	-0.0001
-0.0279	-0.00041	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000405	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.0004	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000395	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.00039	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.000385	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	-0.00038	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.000375	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.00037	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.000365	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.00036	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000355	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.00035	0.32016908	-0.0279	0.0	-0.0001
-0.0279	-0.000345	0.32016908	-0.0279	0.0	-0.0001
-0.0279	-0.00034	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000335	0.32016908	-0.0279	0.0	0.0001
-0.0279	-0.00033	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.000325	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.00032	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000315	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.00031	0.32016908	-0.0279	0.0	-0.0001
-0.0279	-0.000305	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.0003	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000295	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.00029	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.000285	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.00028	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.000275	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.00027	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000265	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.00026	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.000255	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.00025	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000245	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.00024	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.000235	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.00023	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.000225	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.00022	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000215	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.00021	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.000205	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.0002	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.000195	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.00019	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000185	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.00018	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.000175	0.32016908	-0.0279	-0.0	-0.0
-0.0279	-0.00017	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.000165	0.32016908	-0.0279	0.0	0.0001
-0.0279	-0.00016	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.000155	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.00015	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.000145	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.00014	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.000135	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.00013	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.000125	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-0.00012	0.32016908	-0.0279	0.0	0.0
-0.0279	-0.000115	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	-0.00011	0.32016908	-0.0279	0.0	-0.0
-0.0279	-0.000105	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.0001	0.32016908	-0.0279	0.0	0.0
-0.0279	-9.5e-05	0.32016908	-0.0279	0.0	-0.0
-0.0279	-9e-05	0.32016908	-0.0279	0.0	0.0
-0.0279	-8.5e-05	0.32016908	-0.0279	0.0	0.0
-0.0279	-8e-05	0.32016908	-0.0279	0.0	-0.0001
-0.0279	-7.5e-05	0.32016908	-0.0279	0.0	0.0
-0.0279	-7e-05	0.32016908	-0.0279	0.0	0.0001
-0.0279	-6.5e-05	0.32016908	-0.0279	0.0	0.0
-0.0279	-6e-05	0.32016908	-0.0279	0.0	-0.0
-0.0279	-5.5e-05	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	-5e-05	0.32016908	-0.0279	0.0	-0.0
-0.0279	-4.5e-05	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-4e-05	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-3.5e-05	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	-3e-05	0.32016908	-0.0279	0.0	0.0
-0.0279	-2.5e-05	0.32016908	-0.0279	0.0	0.0001
-0.0279	-2e-05	0.32016908	-0.0279	-0.0	0.0001
-0.0279	-1.5e-05	0.32016908	-0.0279	0.0	-0.0
-0.0279	-1e-05	0.32016908	-0.0279	0.0	-0.0001
-0.0279	-5e-06	0.32016908	-0.0279	-0.0	0.0
-0.0279	-0.0	0.32016908	-0.0279	0.0	-0.0
-0.0279	5e-06	0.32016908	-0.0279	0.0	-0.0
-0.0279	1e-05	0.32016908	-0.0279	-0.0	-0.0
-0.0279	1.5e-05	0.32016908	-0.0279	0.0	0.0001
-0.0279	2e-05	0.32016908	-0.0279	-0.0	0.0
-0.0279	2.5e-05	0.32016908	-0.0279	0.0	0.0
-0.0279	3e-05	0.32016908	-0.0279	0.0	-0.0
-0.0279	3.5e-05	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	4e-05	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	4.5e-05	0.32016908	-0.0279	0.0	0.0
-0.0279	5e-05	0.32016908	-0.0279	0.0	0.0
-0.0279	5.5e-05	0.32016908	-0.0279	-0.0	-0.0
-0.0279	6e-05	0.32016908	-0.0279	0.0	-0.0001
-0.0279	6.5e-05	0.32016908	-0.0279	-0.0	-0.0
-0.0279	7e-05	0.32016908	-0.0279	0.0	-0.0001
-0.0279	7.5e-05	0.32016908	-0.0279	0.0	0.0
-0.0279	8e-05	0.32016908	-0.0279	-0.0	0.0
-0.0279	8.5e-05	0.32016908	-0.0279	0.0	-0.0
-0.0279	9e-05	0.32016908	-0.0279	0.0	-0.0
-0.0279	9.5e-05	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.0001	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.000105	0.32016908	-0.0279	0.0	0.0
-0.0279	0.00011	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.000115	0.32016908	-0.0279	0.0	-0.0001
-0.0279	0.00012	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.000125	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.00013	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.000135	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	0.00014	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.000145	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.00015	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.000155	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	0.00016	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000165	0.32016908	-0.0279	-0.0	0.0001
-0.0279	0.00017	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.000175	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.00018	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.000185	0.32016908	-0.0279	-0.0	-0.0
-0.0279	0.00019	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000195	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.0002	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	0.000205	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.00021	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000215	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.00022	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.000225	0.32016908	-0.0279	0.0	0.0
-0.0279	0.00023	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000235	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.00024	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	0.000245	0.32016908	-0.0279	0.0	0.0
-0.0279	0.00025	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000255	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	0.00026	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.000265	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.00027	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.000275	0.32016908	-0.0279	-0.0	-0.0
-0.0279	0.00028	0.32016908	-0.0279	-0.0	-0.0
-0.0279	0.000285	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.00029	0.32016908	-0.0279	-0.0	0.0001
-0.0279	0.000295	0.32016908	-0.0279	0.0	0.0
-0.0279	0.0003	0.32016908	-0.0279	-0.0	-0.0
-0.0279	0.000305	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.00031	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.000315	0.32016908	-0.0279	0.0	0.0
-0.0279	0.00032	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	0.000325	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.00033	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.000335	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.00034	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000345	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.00035	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000355	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.00036	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000365	0.32016908	-0.0279	-0.0	-0.0
-0.0279	0.00037	0.32016908	-0.0279	-0.0	-0.0
-0.0279	0.000375	0.32016908	-0.0279	0.0	0.0
-0.0279	0.00038	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.000385	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.00039	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.000395	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	0.0004	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.000405	0.32016908	-0.0279	0.0	0.0
-0.0279	0.00041	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000415	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.00042	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.000425	0.32016908	-0.0279	-0.0	-0.0
-0.0279	0.00043	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.000435	0.32016908	-0.0279	0.0	0.0001
-0.0279	0.00044	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000445	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.00045	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000455	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.00046	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.000465	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.00047	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.000475	0.32016908	-0.0279	0.0	0.0
-0.0279	0.00048	0.32016908	-0.0279	0.0	0.0
-0.0279	0.000485	0.32016908	-0.0279	-0.0	0.0
-0.0279	0.00049	0.32016908	-0.0279	0.0	-0.0
-0.0279	0.000495	0.32016908	-0.0279	-0.0	-0.0001
-0.0279	0.0005	0.32016908	-0.0279	0.0	-0.0
-0.0278	-0.0005	0.32016908	-0.0278	-0.0	-0.0
-0.0278	-0.000495	0.32016908	-0.0278	-0.0	0.0001
-0.0278	-0.00049	0.32016908	-0.0278	-0.0	0.0001
-0.0278	-0.000485	0.32016908	-0.0278	0.0	-0.0
-0.0278	-0.00048	0.32016908	-0.0278	0.0	-0.0001
-0.0278	-0.000475	0.32016908	-0.0278	-0.0	0.0
-0.0278	-0.00047	0.32016908	-0.0278	0.0	0.0001
-0.0278	-0.000465	0.32016908	-0.0278	0.0	0.0
-0.0278	-0.00046	0.32016908	-0.0278	-0.0	-0.0
-0.0278	-0.000455	0.32016908	-0.0278	-0.0	-0.0
-0.0278	-0.00045	0.32016908	-0.0278	0.0	-0.0
-0.0278	-0.000445	0.32016908	-0.0278	0.0	-0.0
-0.0278	-0.00044	0.32016908	-0.0278	-0.0	-0.0
-0.0278	-0.000435	0.32016908	-0.0278	0.0	-0.0
-0.0278	-0.00043	0.32016908	-0.0278	-0.0	0.0001
-0.0278	-0.000425	0.32016908	-0.0278	0.0	0.0
-0.0278	-0.00042	0.32016908	-0.0278	0.0	0.0
-0.0278	-0.000415	0.32016908	-0.0278	0.0	0.0
-0.0278	-0.00041	0.32016908	-0.0278	-0.0	-0.0
-0.0278	-0.000405	0.32016908	-0.0278	0.0	0.0
-0.0278	-0.0004	0.32016908	-0.0278	0.0	-0.0
-0.0278	-0.000395	0.32016908	-0.0278	-0.0	-0.0
-0.0278	-0.00039	0.32016908	-0.0278	0.0	0.0
-0.0278	-0.000385	0.32016908	-0.0278	0.0	0.0001
-0.0278	-0.00038	0.32016908	-0.0278	0.0	-0.0
-0.0278	-0.000375	0.32016908	-0.0278	0.0	0.0
-0.0278	-0.00037	0.32016908	-0.0278	0.0	0.0
-0.0278	-0.000365	0.32016908	-0.0278	0.0	0.0001
-0.0278	-0.00036	0.32016908	-0.0278	-0.0	-0.0
-0.0278	-0.000355	0.32016908	-0.0278	-0.0	-0.0
